Catch_Area_Code,Split_SubUnit_Code,Landing_Date,Batch_year,Month,Day,Round_Lbs_Qty,Fisher_Type_Code,Tribe_num,Tribe_Member_Num,Vessel_ID,License_ID,Dealer_License_ID,Round_Lbs_Price_Amt,Tribal_Tax_Amt,Species_Code,Gear_Code,Landing_Cnt,Port_Code,Fish_Ticket_Num,Ticket_Data_Source_Code,Catch_Desc_Code,Species_Code_Desc
20A ,,10/4/2019,2019,10,4,1146,1,,,34911,55904,128769,3.75,,561,21,,115,LA813061,COMM,0,DUNGENESS CRAB
20A ,,10/4/2019,2019,10,4,967,1,,,31658,55903,128769,3.75,,561,21,,115,LA813062,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,656,1,,,34911,55904,128769,3.75,,561,21,,115,LA813063,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,893,1,,,31658,55903,128769,3.75,,561,21,,115,LA813064,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,2105,1,,,30578,56384,128769,3.75,,561,21,,115,LA813065,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,914,1,,,30153,56312,128769,3.75,,561,21,,115,LA813066,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1002,1,,,31658,55903,128769,3.75,,561,21,,115,LA813067,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,724,1,,,34911,55904,128769,3.75,,561,21,,115,LA813068,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,24,1,,,34911,55904,128769,0,,561,21,,115,LA813068,TKHM,0,DUNGENESS CRAB
20A ,,10/1/2019,2019,10,1,393,1,,,37441,57339,129581,4,,561,21,,,LA802244,COMM,0,DUNGENESS CRAB
20A ,,10/1/2019,2019,10,1,869,1,,,38749,55998,129581,4,,561,21,,,LA802245,COMM,0,DUNGENESS CRAB
20A ,,10/2/2019,2019,10,2,3146,1,,,38749,55998,129581,4,,561,21,,,LA802249,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,2170,1,,,38749,55998,129581,4,,561,21,,,LA819455,COMM,0,DUNGENESS CRAB
21B ,,10/5/2019,2019,10,5,612,1,,,31384,55977,130046,3.5,,561,21,,,W809966,COMM,0,DUNGENESS CRAB
21B ,,10/6/2019,2019,10,6,364,1,,,32722,56356,130046,3.75,,561,21,,,W809967,COMM,0,DUNGENESS CRAB
21B ,,10/6/2019,2019,10,6,601,1,,,23907,59373,130046,3.75,,561,21,,,W809968,COMM,0,DUNGENESS CRAB
20A ,,10/2/2019,2019,10,2,3042,1,,,29009,56108,128235,3.75,,561,21,,110,LA823651,COMM,0,DUNGENESS CRAB
25B ,,10/3/2019,2019,10,3,323,1,,,37667,56172,128235,3.75,,561,21,,110,LA823661,COMM,0,DUNGENESS CRAB
25B ,,10/3/2019,2019,10,3,1509,1,,,38755,56064,128235,3.75,,561,21,,110,LA823662,COMM,0,DUNGENESS CRAB
20A ,,10/4/2019,2019,10,4,676,1,,,38572,56226,128258,3.5,,561,21,,105,LA820270,COMM,0,DUNGENESS CRAB
20A ,,10/4/2019,2019,10,4,2460,1,,,38572,56226,128258,3.75,,561,21,,110,LA820275,COMM,0,DUNGENESS CRAB
20A ,,10/4/2019,2019,10,4,2614,1,,,38265,56266,128258,3.75,,561,21,,110,LA820276,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,2291,1,,,38265,56369,128258,3.75,,561,21,,110,LA820277,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,2037,1,,,38572,56226,128258,3.75,,561,21,,110,LA820278,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1862,1,,,38572,56226,128258,3.75,,561,21,,110,LA820279,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1789,1,,,38265,56266,128258,3.75,,561,21,,110,LA820280,COMM,0,DUNGENESS CRAB
24A ,,10/4/2019,2019,10,4,2186,1,,,37901,56332,128258,3.75,,561,21,,105,LA820316,COMM,0,DUNGENESS CRAB
24A ,,10/4/2019,2019,10,4,1988,1,,,16466,56201,128258,3.75,,561,21,,105,LA820314,COMM,0,DUNGENESS CRAB
24A ,,10/4/2019,2019,10,4,4138,1,,,37662,56124,128258,3.75,,561,21,,105,LA820315,COMM,0,DUNGENESS CRAB
24A ,,10/4/2019,2019,10,4,2059,1,,,28963,56157,128258,3.75,,561,21,,105,LA820317,COMM,0,DUNGENESS CRAB
24A ,,10/5/2019,2019,10,5,1641,1,,,16466,56201,128258,3.75,,561,21,,105,LA820318,COMM,0,DUNGENESS CRAB
24A ,,10/5/2019,2019,10,5,2742,1,,,37901,56239,128258,3.75,,561,21,,105,LA820319,COMM,0,DUNGENESS CRAB
24A ,,10/5/2019,2019,10,5,3962,1,,,37662,56195,128258,3.75,,561,21,,105,LA820320,COMM,0,DUNGENESS CRAB
22A ,,10/5/2019,2019,10,5,1994,1,,,28963,56033,128258,3.75,,561,21,,105,LA820321,COMM,0,DUNGENESS CRAB
24A ,,10/6/2019,2019,10,6,1172,1,,,16466,56017,128258,3.5,,561,21,,105,LA820322,COMM,0,DUNGENESS CRAB
24A ,,10/6/2019,2019,10,6,2041,1,,,37901,56311,128258,3.5,,561,21,,105,LA820323,COMM,0,DUNGENESS CRAB
24A ,,10/6/2019,2019,10,6,3432,1,,,37662,56127,128258,3.5,,561,21,,105,LA820324,COMM,0,DUNGENESS CRAB
22A ,,10/6/2019,2019,10,6,1054,1,,,38750,56241,128258,3.5,,561,21,,105,LA820325,COMM,0,DUNGENESS CRAB
26A ,E,10/4/2019,2019,10,4,821,1,,,37656,56147,128258,3.5,,561,21,,130,LA820363,COMM,0,DUNGENESS CRAB
26A ,E,10/4/2019,2019,10,4,879,1,,,24503,56339,128258,3.5,,561,21,,130,LA820364,COMM,0,DUNGENESS CRAB
26A ,E,10/4/2019,2019,10,4,1092,1,,,38547,56331,128258,3.5,,561,21,,130,LA820365,COMM,0,DUNGENESS CRAB
26A ,E,10/4/2019,2019,10,4,4295,1,,,38127,56330,128258,3.75,,561,21,,130,LA820366,COMM,0,DUNGENESS CRAB
26A ,E,10/5/2019,2019,10,5,856,1,,,24503,56339,128258,3.5,,561,21,,130,LA820367,COMM,0,DUNGENESS CRAB
26A ,E,10/5/2019,2019,10,5,3901,1,,,38127,56075,128258,3.75,,561,21,,130,LA820368,COMM,0,DUNGENESS CRAB
26A ,E,10/6/2019,2019,10,6,592,1,,,37656,56147,128258,3.5,,561,21,,130,LA820369,COMM,0,DUNGENESS CRAB
26A ,E,10/6/2019,2019,10,6,477,1,,,24503,56339,128258,3.5,,561,21,,130,LA820370,COMM,0,DUNGENESS CRAB
26A ,E,10/6/2019,2019,10,6,3646,1,,,38547,56331,128258,3.5,,561,21,,130,LA820371,COMM,0,DUNGENESS CRAB
26A ,E,10/6/2019,2019,10,6,3633,1,,,38127,56075,128258,3.5,,561,21,,130,LA820372,COMM,0,DUNGENESS CRAB
24B ,,10/2/2019,2019,10,2,883,1,,,37401,56323,128351,3.5,,561,21,,170,LA817134,COMM,0,DUNGENESS CRAB
24B ,,10/2/2019,2019,10,2,2656,1,,,36616,56084,128351,3.5,,561,21,,170,LA817135,COMM,0,DUNGENESS CRAB
26A ,E,10/3/2019,2019,10,3,3229,1,,,35022,56402,128351,3.5,,561,21,,170,LA817136,COMM,0,DUNGENESS CRAB
24B ,,10/3/2019,2019,10,3,1231,1,,,37401,56323,128351,3.5,,561,21,,170,LA817137,COMM,0,DUNGENESS CRAB
24B ,,10/3/2019,2019,10,3,3005,1,,,36616,56084,128351,3.5,,561,21,,170,LA817138,COMM,0,DUNGENESS CRAB
24B ,,10/4/2019,2019,10,4,1284,1,,,37401,56168,128351,3.5,,561,21,,170,LA817139,COMM,0,DUNGENESS CRAB
24B ,,10/4/2019,2019,10,4,6,1,,,37401,56168,128351,0,,561,21,,170,LA817139,TKHM,0,DUNGENESS CRAB
26A ,E,10/4/2019,2019,10,4,3945,1,,,35022,56408,128351,3.5,,561,21,,170,LA817140,COMM,0,DUNGENESS CRAB
24B ,,10/4/2019,2019,10,4,2818,1,,,36616,56084,128351,3.5,,561,21,,170,LA817141,COMM,0,DUNGENESS CRAB
24B ,,10/5/2019,2019,10,5,1298,1,,,37401,56168,128351,3.5,,561,21,,170,LA817142,COMM,0,DUNGENESS CRAB
24B ,,10/5/2019,2019,10,5,2932,1,,,36616,56084,128351,3.5,,561,21,,170,LA817143,COMM,0,DUNGENESS CRAB
26A ,E,10/5/2019,2019,10,5,3753,1,,,35022,56408,128351,3.5,,561,21,,170,LA817144,COMM,0,DUNGENESS CRAB
24B ,,10/6/2019,2019,10,6,1354,1,,,37401,56168,128351,3.75,,561,21,,170,LA817145,COMM,0,DUNGENESS CRAB
26A ,E,10/6/2019,2019,10,6,4524,1,,,35022,56402,128351,3.75,,561,21,,170,LA817146,COMM,0,DUNGENESS CRAB
26A ,E,10/6/2019,2019,10,6,48,1,,,35022,56402,128351,0,,561,21,,170,LA817146,TKHM,0,DUNGENESS CRAB
24B ,,10/6/2019,2019,10,6,2298,1,,,36616,56306,128351,3.75,,561,21,,170,LA817147,COMM,0,DUNGENESS CRAB
24B ,,10/6/2019,2019,10,6,43,1,,,36616,56306,128351,0,,561,21,,170,LA817147,TKHM,0,DUNGENESS CRAB
26A ,E,10/2/2019,2019,10,2,5802,1,,,35022,56408,128351,3.5,,561,21,,295,LA821151,COMM,0,DUNGENESS CRAB
20A ,,10/4/2019,2019,10,4,1898,1,,,29003,56173,128370,3.75,,561,21,,105,LA822307,COMM,0,DUNGENESS CRAB
20A ,,10/4/2019,2019,10,4,1638,1,,,38759,56122,128370,3.75,,561,21,,105,LA822308,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,1638,1,,,29003,56173,128370,3.5,,561,21,,105,LA822309,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,1714,1,,,38759,56122,128370,3.5,,561,21,,105,LA822310,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1084,1,,,38759,56122,128370,3.75,,561,21,,105,LA822311,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1888,1,,,29003,56173,128370,3.75,,561,21,,105,LA822312,COMM,0,DUNGENESS CRAB
22A ,,10/6/2019,2019,10,6,958,1,,,38027,56270,128370,3.5,,561,21,,105,LA822313,COMM,0,DUNGENESS CRAB
21B ,,10/4/2019,2019,10,4,369,1,,,10535,56131,128384,3.5,,561,21,,115,LA803809,COMM,0,DUNGENESS CRAB
21B ,,10/4/2019,2019,10,4,123,1,,,10535,56116,128384,3.5,,561,21,,115,LA803810,COMM,0,DUNGENESS CRAB
21B ,,10/5/2019,2019,10,5,386,1,,,10535,56116,128384,3.5,,561,21,,115,LA803811,COMM,0,DUNGENESS CRAB
21B ,,10/5/2019,2019,10,5,128,1,,,10535,56131,128384,3.5,,561,21,,115,LA803812,COMM,0,DUNGENESS CRAB
21B ,,10/6/2019,2019,10,6,262,1,,,10535,56116,128384,3.75,,561,21,,115,LA803813,COMM,0,DUNGENESS CRAB
21B ,,10/6/2019,2019,10,6,87,1,,,10535,56131,128384,3.75,,561,21,,115,LA803814,COMM,0,DUNGENESS CRAB
21A ,,10/7/2019,2019,10,7,311,1,,,38726,56092,128420,3.75,,561,21,,105,LA813446,COMM,0,DUNGENESS CRAB
20A ,,10/7/2019,2019,10,7,646,1,,,38742,56160,128420,3.75,,561,21,,105,LA813447,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,188,1,,,19807,56159,128458,3.75,,561,21,,115,LA812915,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1181,1,,,32391,55915,128458,3.75,,561,21,,115,LA812916,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,339,1,,,6295,55921,128458,3.75,,561,21,,115,LA812917,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,338,1,,,34280,60446,128458,3.75,,561,21,,115,LA812918,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1879,1,,,27853,56005,128458,3.75,,561,21,,115,LA812919,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,555,1,,,35845,56238,128458,3.75,,561,21,,115,LA812920,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1316,1,,,33138,56411,128458,3.75,,561,21,,115,LA812921,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1478,1,,,34710,56053,128458,3.75,,561,21,,115,LA812922,COMM,0,DUNGENESS CRAB
20A ,,10/7/2019,2019,10,7,110,1,,,33138,56113,128458,3.75,,561,21,,115,LA812923,COMM,0,DUNGENESS CRAB
20A ,,10/7/2019,2019,10,7,506,1,,,35845,56357,128458,3.75,,561,21,,115,LA812924,COMM,0,DUNGENESS CRAB
20A ,,10/7/2019,2019,10,7,701,1,,,32391,55915,128458,3.75,,561,21,,115,LA812925,COMM,0,DUNGENESS CRAB
20A ,,10/7/2019,2019,10,7,1568,1,,,27853,56005,128458,3.75,,561,21,,115,LA812926,COMM,0,DUNGENESS CRAB
20A ,,10/8/2019,2019,10,8,278,1,,,6295,55921,128458,3.75,,561,21,,115,LA812927,COMM,0,DUNGENESS CRAB
20A ,,10/8/2019,2019,10,8,1346,1,,,32391,56191,128458,3.75,,561,21,,115,LA812928,COMM,0,DUNGENESS CRAB
20A ,,10/8/2019,2019,10,8,499,1,,,35845,56238,128458,3.75,,561,21,,115,LA812929,COMM,0,DUNGENESS CRAB
20A ,,10/8/2019,2019,10,8,747,1,,,33138,56411,128458,3.75,,561,21,,115,LA812930,COMM,0,DUNGENESS CRAB
20A ,,10/8/2019,2019,10,8,1568,1,,,27853,56005,128458,3.75,,561,21,,115,LA812931,COMM,0,DUNGENESS CRAB
26A ,E,10/4/2019,2019,10,4,1984,1,,,38110,56377,128477,3.75,,561,21,,105,Z951895,COMM,0,DUNGENESS CRAB
26A ,E,10/5/2019,2019,10,5,2371,1,,,38110,56377,128477,3.75,,561,21,,105,Z951896,COMM,0,DUNGENESS CRAB
26A ,E,10/6/2019,2019,10,6,1713,1,,,38110,56377,128477,3.75,,561,21,,105,Z951897,COMM,0,DUNGENESS CRAB
20A ,,10/4/2019,2019,10,4,1491,1,,,29092,56045,128508,3.75,,561,21,,105,Z970422,COMM,0,DUNGENESS CRAB
20A ,,10/4/2019,2019,10,4,1670,1,,,33134,56126,128508,3.75,,561,21,,110,Z970423,COMM,0,DUNGENESS CRAB
21A ,,10/4/2019,2019,10,4,2146,1,,,18515,56274,128508,3.75,,561,21,,,Z970424,COMM,0,DUNGENESS CRAB
20A ,,10/4/2019,2019,10,4,490,1,,,34577,56413,128508,3.75,,561,21,,115,Z970425,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,986,1,,,29092,56045,128508,3.75,,561,21,,110,Z970426,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,1671,1,,,33134,56126,128508,3.75,,561,21,,115,Z970427,COMM,0,DUNGENESS CRAB
21A ,,10/5/2019,2019,10,5,2041,1,,,18515,56274,128508,3.75,,561,21,,,Z970428,COMM,0,DUNGENESS CRAB
21A ,,10/5/2019,2019,10,5,704,1,,,8811,56054,128508,3.75,,561,21,,110,Z970429,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,467,1,,,34577,56413,128508,3.75,,561,21,,115,Z970430,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,445,1,,,34577,56413,128508,3.75,,561,21,,115,Z970431,COMM,0,DUNGENESS CRAB
21A ,,10/6/2019,2019,10,6,512,1,,,8811,56054,128508,3.75,,561,21,,110,Z970432,COMM,0,DUNGENESS CRAB
21A ,,10/6/2019,2019,10,6,1617,1,,,18515,56274,128508,3.75,,561,21,,110,Z970433,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1586,1,,,33134,56126,128508,3.75,,561,21,,110,Z970434,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,790,1,,,29092,56045,128508,3.75,,561,21,,115,Z970435,COMM,0,DUNGENESS CRAB
24A ,,10/3/2019,2019,10,3,533,1,,,38601,56050,128547,3.5,,561,21,,140,LA815022,COMM,0,DUNGENESS CRAB
24C ,,10/4/2019,2019,10,4,1618,1,,,36635,56104,128547,3.7,,561,21,,143,LA811613,COMM,0,DUNGENESS CRAB
24A ,,10/4/2019,2019,10,4,3347,1,,,38114,55914,128547,3.7,,561,21,,143,LA811614,COMM,0,DUNGENESS CRAB
24A ,,10/4/2019,2019,10,4,2810,1,,,36376,56193,128547,3.7,,561,21,,143,LA811615,COMM,0,DUNGENESS CRAB
24A ,,10/4/2019,2019,10,4,4014,1,,,36579,56397,128547,3.7,,561,21,,143,LA811616,COMM,0,DUNGENESS CRAB
22A ,,10/4/2019,2019,10,4,1873,1,,,37522,62425,128547,3.7,,561,21,,105,LA815194,COMM,0,DUNGENESS CRAB
22B ,,10/4/2019,2019,10,4,782,1,,,37574,55949,128547,3.7,,561,21,,105,LA815195,COMM,0,DUNGENESS CRAB
22B ,,10/4/2019,2019,10,4,1610,1,,,38757,56258,128547,3.7,,561,21,,105,LA815196,COMM,0,DUNGENESS CRAB
24A ,,10/4/2019,2019,10,4,1496,1,,,34635,56008,128547,3.7,,561,21,,105,LA815197,COMM,0,DUNGENESS CRAB
22A ,,10/4/2019,2019,10,4,2070,1,,,32405,55989,128547,3.7,,561,21,,105,LA815198,COMM,0,DUNGENESS CRAB
22A ,,10/4/2019,2019,10,4,1042,1,,,37655,55968,128547,3.7,,561,21,,105,LA815199,COMM,0,DUNGENESS CRAB
22A ,,10/4/2019,2019,10,4,1523,1,,,35168,56185,128547,3.7,,561,21,,105,LA815200,COMM,0,DUNGENESS CRAB
24A ,,10/4/2019,2019,10,4,1946,1,,,38335,56143,128547,3.7,,561,21,,105,LA815252,COMM,0,DUNGENESS CRAB
22A ,,10/7/2019,2019,10,7,1145,1,,,32405,56228,128547,3.7,,561,21,,105,LA815272,COMM,0,DUNGENESS CRAB
22B ,,10/7/2019,2019,10,7,1334,1,,,38757,57980,128547,3.7,,561,21,,105,LA815273,COMM,0,DUNGENESS CRAB
24A ,,10/7/2019,2019,10,7,953,1,,,38335,56143,128547,3.7,,561,21,,105,LA815274,COMM,0,DUNGENESS CRAB
22B ,,10/7/2019,2019,10,7,682,1,,,37574,55949,128547,3.7,,561,21,,105,LA815275,COMM,0,DUNGENESS CRAB
22A ,,10/7/2019,2019,10,7,824,1,,,37655,55968,128547,3.7,,561,21,,105,LA815276,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,511,1,,,3692,56243,128605,3.75,,561,21,,115,LA813610,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,1789,1,,,37333,56349,128605,3.75,,561,21,,115,LA813611,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,2160,1,,,36645,55946,128605,3.75,,561,21,,115,LA813612,COMM,0,DUNGENESS CRAB
20A ,,10/5/2019,2019,10,5,2000,1,,,37174,56324,128605,3.75,,561,21,,115,LA813613,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,367,1,,,3692,56243,128605,3.75,,561,21,,115,LA813614,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,993,1,,,37174,56324,128605,3.75,,561,21,,115,LA813615,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,547,1,,,36312,55918,128605,3.75,,561,21,,115,LA813616,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1569,1,,,37333,56349,128605,3.75,,561,21,,115,LA813617,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,2280,1,,,30578,56384,128605,3.75,,561,21,,115,LA813618,COMM,0,DUNGENESS CRAB
20A ,,10/6/2019,2019,10,6,1854,1,,,36645,55946,128605,3.75,,561,21,,115,LA813619,COMM,0,DUNGENESS CRAB
20A ,,10/7/2019,2019,10,7,334,1,,,3692,56243,128605,3.75,,561,21,,115,LA813620,COMM,0,DUNGENESS CRAB
20A ,,10/7/2019,2019,10,7,917,1,,,30578,56299,128605,3.75,,561,21,,115,LA813621,COMM,0,DUNGENESS CRAB
20A ,,10/7/2019,2019,10,7,975,1,,,37333,56349,128605,3.75,,561,21,,115,LA813622,COMM,0,DUNGENESS CRAB
20A ,,10/7/2019,2019,10,7,773,1,,,36645,56389,128605,3.75,,561,21,,115,LA813623,COMM,0,DUNGENESS CRAB
22A ,,10/4/2019,2019,10,4,276,1,,,37666,56214,128685,3.75,,561,21,,105,LA821031,COMM,0,DUNGENESS CRAB
22A ,,10/4/2019,2019,10,4,1168,1,,,34330,57393,128685,4,,561,21,,105,LA821032,COMM,0,DUNGENESS CRAB
22B ,,10/4/2019,2019,10,4,958,1,,,38750,56241,128685,3.75,,561,21,,105,LA821033,COMM,0,DUNGENESS CRAB
22B ,,10/4/2019,2019,10,4,1516,1,,,36485,56118,128685,3.75,,561,21,,105,LA821034,COMM,0,DUNGENESS CRAB
22A ,,10/4/2019,2019,10,4,1312,1,,,38027,56270,128685,3.75,,561,21,,105,LA821035,COMM,0,DUNGENESS CRAB
21A ,,10/4/2019,2019,10,4,735,1,,,34334,56346,128685,3.75,,561,21,,105,LA821036,COMM,0,DUNGENESS CRAB
24C ,,10/4/2019,2019,10,4,907,1,,,36791,56130,128685,3.75,,561,21,,105,LA821037,COMM,0,DUNGENESS CRAB
22A ,,10/5/2019,2019,10,5,345,1,,,37666,56214,128685,3.75,,561,21,,105,LA821038,COMM,0,DUNGENESS CRAB
22B ,,10/5/2019,2019,10,5,1171,1,,,34330,56261,128685,3.75,,561,21,,105,LA821039,COMM,0,DUNGENESS CRAB
22B ,,10/5/2019,2019,10,5,1622,1,,,36485,56041,128685,3.75,,561,21,,105,LA821040,COMM,0,DUNGENESS CRAB
22B ,,10/5/2019,2019,10,5,1166,1,,,38750,56241,128685,3.75,,561,21,,105,LA821041,COMM,0,DUNGENESS CRAB
22A ,,10/5/2019,2019,10,5,1163,1,,,38027,56270,128685,3.75,,561,21,,105,LA821042,COMM,0,DUNGENESS CRAB
24C ,,10/5/2019,2019,10,5,743,1,,,36791,55988,128685,3.75,,561,21,,105,LA821043,COMM,0,DUNGENESS CRAB
21A ,,10/5/2019,2019,10,5,657,1,,,34334,56346,128685,3.75,,561,21,,105,LA821044,COMM,0,DUNGENESS CRAB
22B ,,10/6/2019,2019,10,6,1373,1,,,36485,56118,128685,3.25,,561,21,,105,LA821046,COMM,0,DUNGENESS CRAB
21A ,,10/6/2019,2019,10,6,621,1,,,34334,56346,128685,3.25,,561,21,,105,LA821047,COMM,0,DUNGENESS CRAB
21A ,,10/7/2019,2019,10,7,507,1,,,34334,56346,128685,3.25,,561,21,,105,LA821049,COMM,0,DUNGENESS CRAB
22B ,,10/7/2019,2019,10,7,1048,1,,,36485,56041,128685,3.25,,561,21,,105,LA821050,COMM,0,DUNGENESS CRAB
25A ,,10/3/2019,2019,10,3,308,1,,,10340,56158,128794,3.75,,561,21,,175,LA826073,COMM,0,DUNGENESS CRAB
25A ,,10/4/2019,2019,10,4,312,1,,,10340,56158,128794,3.75,,561,21,,175,LA826074,COMM,0,DUNGENESS CRAB
25A ,,10/7/2019,2019,10,7,116,1,,,10340,56187,129130,4.75,,561,21,,295,LA821504,COMM,0,DUNGENESS CRAB
21B ,,10/7/2019,2019,10,7,214,1,,,32722,56356,130046,3.75,,561,21,,,W809969,COMM,0,DUNGENESS CRAB
21B ,,10/7/2019,2019,10,7,452,1,,,31384,55977,130046,3.75,,561,21,,,W809970,COMM,0,DUNGENESS CRAB
20A ,,10/1/2019,2019,10,1,2258,1,,,29186,56011,130144,3.75,,561,21,,110,LA827603,COMM,0,DUNGENESS CRAB
